pair,index,corr,domain,subsampling
0,424,0.5815512586238938,Action,n-25
0,425,0.3771084653199406,Action,n-25
0,426,0.4029034011499256,Action,n-25
0,427,0.2554448440125357,Action,n-25
0,428,0.4705134542147506,Action,n-25
0,429,0.4523978854826108,Action,n-25
0,430,0.33940455380789114,Action,n-25
0,431,0.3458529651558943,Action,n-25
0,432,0.20169498859858664,Action,n-25
0,433,0.3287310833481534,Action,n-25
0,434,0.3733521532106337,Action,n-25
0,435,0.2516083817856045,Action,n-25
0,436,0.44364824770193045,Action,n-25
0,437,0.4479658200262639,Action,n-25
0,438,0.2921084269983966,Action,n-25
0,439,0.5329363231622607,Action,n-25
0,440,0.467287180751685,Action,n-25
0,441,0.5762014311397119,Action,n-25
0,442,0.4064700268980138,Action,n-25
0,443,0.285637865328504,Action,n-25
0,444,0.12821478943617517,Action,n-25
0,445,0.3540222570966943,Action,n-25
0,446,0.45127675466925654,Action,n-25
0,447,0.26960429787561,Action,n-25
0,448,0.46575510738241144,Action,n-25
0,449,0.6803471132333235,Action,n-25
0,450,0.3241022688420318,Action,n-25
0,451,0.3191079868176128,Action,n-25
0,452,0.15209236152971836,Action,n-25
0,453,0.4730751200953798,Action,n-25
0,454,0.27424666787582375,Action,n-25
0,455,0.5720238393816198,Action,n-25
0,456,0.291942111128006,Action,n-25
0,457,0.4618641757009921,Action,n-25
0,458,0.4989418226160161,Action,n-25
0,459,0.4416531592429616,Action,n-25
0,460,0.5515636450494461,Action,n-25
0,461,0.024586489532888223,Action,n-25
0,462,0.5827702246077667,Action,n-25
0,463,0.7167155649002772,Action,n-25
0,464,0.38513786622148954,Action,n-25
0,465,0.3083066502459826,Action,n-25
0,466,0.10303874463409124,Action,n-25
0,467,0.22338082993226327,Action,n-25
0,468,-0.03237646828162699,Action,n-25
0,469,0.02694511375636501,Action,n-25
0,470,-0.12277969954032163,Action,n-25
0,471,-0.16090897694810594,Action,n-25
0,472,-0.14856184402163056,Action,n-25
0,473,0.030673885000752583,Action,n-25
0,474,0.1037256314454174,Action,n-25
0,475,-0.04670505771781412,Action,n-25
0,476,-0.08227133406607645,Action,n-25
0,477,-0.012486539609365955,Action,n-25
0,478,-0.02371129017268006,Action,n-25
0,479,-0.05083509771748473,Action,n-25
0,480,-0.02218976434661821,Action,n-25
0,481,0.09269257990568898,Action,n-25
0,482,0.1671841839362886,Action,n-25
0,483,0.1038593603147132,Action,n-25
0,484,0.16552200231300032,Action,n-25
0,485,-0.10778122564768738,Action,n-25
0,486,0.23358874270434607,Action,n-25
0,487,-0.026174460245909522,Action,n-25
0,488,0.17222155695601105,Action,n-25
0,489,-0.15057504201762809,Action,n-25
0,490,-0.12083142615123617,Action,n-25
0,491,0.13410290698159047,Action,n-25
0,492,-0.07914748051697003,Action,n-25
0,493,-0.11674301553426782,Action,n-25
0,494,0.1548520912386973,Action,n-25
0,495,-0.17366424188937726,Action,n-25
0,496,0.22739813975378678,Action,n-25
0,497,0.2965612670489598,Action,n-25
0,498,0.5194115767358318,Action,n-25
0,499,0.3178374029277962,Action,n-25
0,500,0.33551892241962883,Action,n-25
0,501,0.28275949218059326,Action,n-25
0,502,0.22724144902270005,Action,n-25
0,503,0.03873792681774797,Action,n-25
0,504,0.22475271839214414,Action,n-25
0,505,0.13125219588783,Action,n-25
0,506,0.15361833976890893,Action,n-25
0,507,0.4313332835650063,Action,n-25
0,508,0.13705865201570097,Action,n-25
0,509,0.1291009921694783,Action,n-25
0,510,0.3557909736228731,Action,n-25
0,511,0.12167645757927187,Action,n-25
0,512,0.48753668122189736,Action,n-25
0,513,0.237049227140362,Action,n-25
0,514,0.5204464154363241,Action,n-25
0,515,0.42235693392450113,Action,n-25
0,516,0.38289570501273784,Action,n-25
0,517,0.5203714187320708,Action,n-25
0,518,0.4346277507132594,Action,n-25
0,519,0.3819849181053605,Action,n-25
0,520,0.16371630122743278,Action,n-25
0,521,0.3537386781618458,Action,n-25
0,522,0.19844677036379121,Action,n-25
0,523,0.3182547943572898,Action,n-25
0,524,0.16510439606984598,Action,n-25
0,525,0.2524740658050094,Action,n-25
0,526,0.2750963401825453,Action,n-25
0,527,0.20588459868099085,Action,n-25
0,528,0.2563991818740598,Action,n-25
0,529,0.28728885965848344,Action,n-25
0,530,0.39387933637294203,Action,n-25
0,531,0.323834815119655,Action,n-25
0,532,0.37878354792404084,Action,n-25
0,533,0.32409791825426015,Action,n-25
0,534,0.4243878468093094,Action,n-25
0,535,0.39595178513365986,Action,n-25
0,536,0.166037779998426,Action,n-25
0,537,0.17014424488148644,Action,n-25
0,538,0.2683033851371975,Action,n-25
0,539,0.5970879929619208,Action,n-25
0,540,0.04035063667503665,Action,n-25
0,541,0.39429453512165813,Action,n-25
0,542,0.6344273936991325,Action,n-25
0,543,0.09117561537318405,Action,n-25
0,544,0.386392256743434,Action,n-25
0,545,0.5223082722459754,Action,n-25
0,546,0.4186671826000478,Action,n-25
0,547,0.34506866619731635,Action,n-25
0,548,0.5600403485101364,Action,n-25
0,549,0.10352054758809376,Action,n-25
0,550,0.4657070736181238,Action,n-25
0,551,0.5153226505644426,Action,n-25
0,552,0.26451541865374606,Action,n-25
0,553,0.3739104118145593,Action,n-25
0,554,0.10815646109977467,Action,n-25
0,555,0.18067134845377947,Action,n-25
0,556,0.2551823031210522,Action,n-25
0,557,0.35216283635610357,Action,n-25
0,558,0.5412155775165296,Action,n-25
0,559,-0.0930939303013183,Action,n-25
0,560,0.2959569031873378,Action,n-25
0,561,0.13311445066876698,Action,n-25
0,562,0.10845291844516837,Action,n-25
0,563,0.1388929163738171,Action,n-25
0,564,0.5028334987395107,Action,n-25
0,565,0.5429312108289642,Action,n-25
0,566,0.369462827830798,Action,n-25
0,567,0.4950734096245663,Action,n-25
0,568,0.7247217198049154,Action,n-25
0,569,0.20658013240223358,Action,n-25
0,570,-0.01635442639946403,Action,n-25
0,571,0.2308297760437387,Action,n-25
0,572,0.7251925632583188,Action,n-25
0,573,0.13295007157911196,Action,n-25
0,574,0.17092853220452794,Action,n-25
0,575,0.4494659066263976,Action,n-25
0,576,0.07788907192922032,Action,n-25
0,577,0.2888927745738674,Action,n-25
0,578,0.2895037697132633,Action,n-25
0,579,0.2446529785616586,Action,n-25
0,580,0.4574421389646292,Action,n-25
0,581,0.37419999732937936,Action,n-25
0,582,0.1422868591706163,Action,n-25
0,583,0.6284931966917978,Action,n-25
0,584,0.2638151735571638,Action,n-25
0,585,0.4283789549781727,Action,n-25
0,586,0.4815494773026743,Action,n-25
0,587,0.03919807298675898,Action,n-25
0,588,0.2130440822156179,Action,n-25
0,589,0.1453658519270837,Action,n-25
0,590,0.3119886275318076,Action,n-25
0,591,0.46918709940892506,Action,n-25
0,592,-0.07721889639495429,Action,n-25
0,593,0.27445884963717637,Action,n-25
0,594,0.5861891660413747,Action,n-25
0,595,0.21499785679127906,Action,n-25
0,596,0.3077180729356099,Action,n-25
0,597,0.41821943531848915,Action,n-25
0,598,0.5242949739225424,Action,n-25
0,599,0.701890682306904,Action,n-25
0,600,0.3969389352260965,Action,n-25
0,601,0.5431124012721813,Action,n-25
0,602,0.5579660491372477,Action,n-25
0,603,0.38659452313970694,Action,n-25
0,604,-0.01095052124638913,Action,n-25
0,605,0.30435959397868534,Action,n-25
0,606,0.5649863843881929,Action,n-25
0,607,0.39118762666410695,Action,n-25
0,608,0.397525634022012,Action,n-25
0,609,0.5650986104565017,Action,n-25
0,610,0.06448277933248613,Action,n-25
0,611,0.44571041806167144,Action,n-25
0,612,0.26710218436595407,Action,n-25
0,613,0.5751449736891973,Action,n-25
0,614,0.31344943078905835,Action,n-25
0,615,0.4771569580879488,Action,n-25
0,616,0.3339518245316825,Action,n-25
0,617,0.6699871673167886,Action,n-25
0,618,0.3393489618075884,Action,n-25
0,619,0.5233406455051082,Action,n-25
0,620,0.45449833712609233,Action,n-25
0,621,0.1140181272144222,Action,n-25
0,622,0.3355985535121119,Action,n-25
0,623,0.3797418596140488,Action,n-25
0,624,0.5135226555683179,Action,n-25
0,625,0.5293844331204198,Action,n-25
0,626,0.056816231585132125,Action,n-25
0,627,0.3917541471711536,Action,n-25
0,628,0.42378240695541114,Action,n-25
0,629,0.48428528078419136,Action,n-25
0,630,0.25398424616618476,Action,n-25
0,631,0.6416890796918945,Action,n-25
0,632,0.38341466881192876,Action,n-25
0,633,0.5413602326993237,Action,n-25
0,634,0.5591344108286288,Action,n-25
0,635,0.638811344778799,Action,n-25
0,636,0.5899873735888475,Action,n-25
0,637,0.23806409193186434,Action,n-25
0,638,0.38646536588722646,Action,n-25
0,639,0.1174978039933729,Action,n-25
0,640,0.4573124648399135,Action,n-25
0,641,0.3922854270894694,Action,n-25
0,642,0.30531043026802146,Action,n-25
0,643,0.3365134162438848,Action,n-25
0,644,0.3988859607952732,Action,n-25
0,645,0.10402203485816902,Action,n-25
0,646,0.4743761131036254,Action,n-25
0,647,0.37830553753928015,Action,n-25
0,648,0.5925191834432052,Action,n-25
0,649,0.3993411361002124,Action,n-25
0,650,0.6332144631201667,Action,n-25
0,651,0.3128304586638818,Action,n-25
0,652,0.38229737539612335,Action,n-25
0,653,0.2839219036298166,Action,n-25
0,654,0.6071473577495348,Action,n-25
0,655,0.598357709767172,Action,n-25
0,656,0.2828235414704652,Action,n-25
0,657,0.4372428879344038,Action,n-25
0,658,0.3718863773582588,Action,n-25
0,659,0.4442598177165185,Action,n-25
0,660,0.27998720502111263,Action,n-25
0,661,-0.054414701676779004,Action,n-25
0,662,0.373451190483146,Action,n-25
0,663,0.2999538803736309,Action,n-25
0,664,0.19229487809355336,Action,n-25
0,665,0.33081138207180016,Action,n-25
0,666,0.15655462153599184,Action,n-25
0,667,0.41841767271543456,Action,n-25
0,668,0.36213727201629103,Action,n-25
0,669,0.500747882422085,Action,n-25
0,670,0.2586871749750105,Action,n-25
0,671,0.5725789534173502,Action,n-25
0,672,0.23276990863081432,Action,n-25
0,673,0.1770167692825121,Action,n-25
0,674,0.3334436995683721,Action,n-25
0,675,0.20417459482424685,Action,n-25
0,676,0.24381894078914806,Action,n-25
0,677,0.4248943184134259,Action,n-25
0,678,0.12756697432613798,Action,n-25
0,679,0.39655599822417087,Action,n-25
0,680,0.43151540802569877,Action,n-25
0,681,0.05052871937906492,Action,n-25
0,682,0.4362999585743752,Action,n-25
0,683,0.4222465785900946,Action,n-25
0,684,0.39136496917453156,Action,n-25
0,685,0.2617216948197045,Action,n-25
0,686,0.39746154974793974,Action,n-25
0,687,0.18613856025645764,Action,n-25
0,688,0.4639653541263885,Action,n-25
0,689,0.38539207433602685,Action,n-25
0,690,0.1649028406271229,Action,n-25
0,691,0.4926142831494763,Action,n-25
0,692,0.5046299993443718,Action,n-25
0,693,0.28450513356125146,Action,n-25
0,694,0.08327472522479318,Action,n-25
0,695,0.28947570893512264,Action,n-25
0,696,0.30962026691061056,Action,n-25
0,697,-0.04871732964487033,Action,n-25
0,698,0.48942131088807433,Action,n-25
